loc,year,pid
USA,2114,8618
USA,2114,8619
USA,2114,8620
USA,2114,8621
USA,2114,8622
USA,2114,8623
USA,2114,8624
USA,2113,8625
USA,2113,8626
USA,2113,8627
USA,2113,8628
Trinidad and Tobago,2113,8629
USA,2113,8630
USA,2113,8631
USA,2113,8632
USA,2113,8633
USA,2113,8634
USA,2113,8635
USA,2113,8636
USA,2113,8637
USA,2113,8638
USA,2113,8639
USA,2113,8640
USA,2113,8641
USA,2113,8642
Australia,2112,8643
Canada,2112,8644
USA,2112,8645
Canada,2112,8646
USA,2112,8647
Cameroon,2112,8648
USA,2112,8649
USA,2112,8650
USA,2112,8651
USA,2111,8652
USA,2111,8653
USA,2111,8654
USA,2111,8655
USA,2111,8656
USA,2111,8657
USA,2111,8658
USA,2111,8659
USA,2115,8660
USA,2115,8661
USA,2115,8662
USA,2115,8663
USA,2115,8664
USA,2115,8665
USA,2115,8666
USA,2115,8667
USA,2115,8668
Canada,2115,8669
France,2115,8670
USA,2115,8671
Croatia,2115,8672
USA,2115,8673
USA,2115,8674
USA,2115,8675
USA,2115,8676
Czech Republic,2115,8677
Puerto Rico,2115,8678
Nigeria,2115,8679
USA,2115,8680
USA,2115,8681
USA,2115,8682
USA,2115,8683
USA,2115,8684
USA,2115,8685
USA,2115,8686
USA,2115,8687
USA,2115,8688
USA,2115,8689
USA,2115,8690
USA,2115,8691
USA,2115,8692
USA,2115,8693
USA,2115,8694
USA,2114,8695
USA,2114,8696
USA,2114,8697
USA,2114,8698
USA,2114,8699
USA,2114,8700
USA,2114,8701
USA,2114,8702
USA,2114,8703
Nigeria,2114,8704
USA,2114,8705
USA,2114,8706
USA,2114,8707
USA,2114,8708
USA,2114,8709
USA,2114,8710
USA,2114,8711
USA,2114,8712
Puerto Rico,2113,8713
USA,2113,8714
USA,2113,8715
USA,2113,8716
USA,2113,8717
USA,2113,8718
USA,2113,8719
Canada,2113,8720
USA,2113,8721
USA,2112,8722
USA,2112,8723
USA,2112,8724
USA,2112,8725
USA,2112,8726
USA,2112,8727
USA,2112,8728
Germany,2112,8729
USA,2116,8730
Serbia,2116,8731
USA,2116,8732
USA,2116,8733
USA,2116,8734
Slovenia,2116,8735
USA,2116,8736
USA,2116,8737
USA,2116,8738
USA,2116,8739
USA,2116,8740
USA,2116,8741
USA,2116,8742
USA,2116,8743
USA,2116,8744
USA,2116,8745
USA,2116,8746
USA,2116,8747
USA,2116,8748
USA,2116,8749
USA,2116,8750
USA,2116,8751
USA,2116,8752
USA,2116,8753
USA,2116,8754
USA,2116,8755
USA,2116,8756
USA,2116,8757
USA,2116,8758
USA,2116,8759
USA,2116,8760
USA,2116,8761
USA,2116,8762
USA,2116,8763
USA,2116,8764
USA,2115,8765
USA,2115,8766
France,2115,8767
Australia,2115,8768
USA,2115,8769
USA,2115,8770
USA,2115,8771
USA,2115,8772
USA,2115,8773
USA,2115,8774
USA,2115,8775
Denmark,2115,8776
Serbia,2115,8777
USA,2115,8778
USA,2115,8779
USA,2115,8780
Turkey,2115,8781
USA,2115,8782
USA,2114,8783
USA,2114,8784
USA,2114,8785
USA,2114,8786
USA,2114,8787
USA,2114,8788
USA,2114,8789
USA,2114,8790
USA,2114,8791
USA,2113,8792
USA,2113,8793
USA,2113,8794
USA,2113,8795
USA,2113,8796
USA,2113,8797
Finland,2113,8798
USA,2113,8799
USA,2117,8800
USA,2117,8801
USA,2117,8802
USA,2117,8803
USA,2117,8804
Canada,2117,8805
USA,2117,8806
USA,2117,8807
USA,2117,8808
France,2117,8809
USA,2117,8810
USA,2117,8811
Bosnia and Herzegovina,2117,8812
Serbia,2117,8813
USA,2117,8814
USA,2117,8815
USA,2117,8816
USA,2117,8817
USA,2117,8818
USA,2117,8819
USA,2117,8820
USA,2117,8821
USA,2117,8822
USA,2117,8823
USA,2117,8824
USA,2117,8825
USA,2117,8826
Lithuania,2117,8827
USA,2117,8828
USA,2117,8829
Poland,2117,8830
USA,2117,8831
Hungary,2117,8832
USA,2117,8833
USA,2117,8834
USA,2116,8835
USA,2116,8836
USA,2116,8837
Greece,2116,8838
USA,2116,8839
USA,2116,8840
USA,2116,8841
USA,2116,8842
USA,2116,8843
USA,2116,8844
USA,2116,8845
USA,2116,8846
USA,2116,8847
USA,2116,8848
USA,2116,8849
USA,2116,8850
USA,2116,8851
USA,2116,8852
USA,2115,8853
USA,2115,8854
USA,2115,8855
USA,2115,8856
USA,2115,8857
USA,2115,8858
USA,2115,8859
USA,2115,8860
USA,2115,8861
Germany,2114,8862
Bulgaria,2114,8863
Spain,2114,8864
USA,2114,8865
USA,2114,8866
USA,2114,8867
USA,2114,8868
USA,2114,8869
USA,2118,8870
France,2118,8871
Serbia,2118,8872
USA,2118,8873
USA,2118,8874
USA,2118,8875
USA,2118,8876
USA,2118,8877
USA,2118,8878
USA,2118,8879
USA,2118,8880
USA,2118,8881
USA,2118,8882
Serbia,2118,8883
France,2118,8884
New Zealand,2118,8885
USA,2118,8886
USA,2118,8887
USA,2118,8888
USA,2118,8889
USA,2118,8890
Croatia,2118,8891
USA,2118,8892
USA,2118,8893
USA,2118,8894
USA,2118,8895
USA,2118,8896
Australia,2118,8897
USA,2118,8898
USA,2118,8899
USA,2118,8900
Croatia,2118,8901
USA,2118,8902
USA,2118,8903
USA,2118,8904
USA,2117,8905
USA,2117,8906
Serbia,2117,8907
Germany,2117,8908
USA,2117,8909
USA,2117,8910
USA,2117,8911
USA,2117,8912
USA,2117,8913
USA,2117,8914
USA,2117,8915
USA,2117,8916
USA,2117,8917
USA,2117,8918
USA,2117,8919
USA,2117,8920
USA,2117,8921
USA,2117,8922
Latvia,2116,8923
USA,2116,8924
USA,2116,8925
USA,2116,8926
USA,2116,8927
USA,2116,8928
USA,2116,8929
USA,2116,8930
USA,2116,8931
USA,2115,8932
USA,2115,8933
USA,2115,8934
USA,2115,8935
USA,2115,8936
USA,2115,8937
USA,2115,8938
USA,2115,8939
USA,2119,8940
USA,2119,8941
USA,2119,8942
USA,2119,8943
USA,2119,8944
USA,2119,8945
USA,2119,8946
USA,2119,8947
Russia,2119,8948
USA,2119,8949
USA,2119,8950
USA,2119,8951
USA,2119,8952
USA,2119,8953
USA,2119,8954
USA,2119,8955
Slovakia,2119,8956
USA,2119,8957
USA,2119,8958
USA,2119,8959
USA,2119,8960
USA,2119,8961
Argentina,2119,8962
USA,2119,8963
USA,2119,8964
USA,2119,8965
Brazil,2119,8966
USA,2119,8967
Serbia,2119,8968
USA,2119,8969
China,2119,8970
France,2119,8971
USA,2119,8972
USA,2119,8973
USA,2119,8974
USA,2118,8975
USA,2118,8976
USA,2118,8977
Argentina,2118,8978
USA,2118,8979
USA,2118,8980
USA,2118,8981
USA,2118,8982
USA,2118,8983
France,2118,8984
USA,2118,8985
USA,2118,8986
USA,2118,8987
USA,2118,8988
USA,2118,8989
USA,2118,8990
USA,2118,8991
Italy,2118,8992
USA,2117,8993
USA,2117,8994
USA,2117,8995
USA,2117,8996
USA,2117,8997
USA,2117,8998
USA,2117,8999
USA,2117,9000
USA,2117,9001
USA,2116,9002
Spain,2116,9003
USA,2116,9004
Belgium,2116,9005
USA,2116,9006
USA,2116,9007
Jamaica,2116,9008
USA,2116,9009
USA,2120,9010
USA,2120,9011
USA,2120,9012
USA,2120,9013
USA,2120,9014
USA,2120,9015
USA,2120,9016
USA,2120,9017
USA,2120,9018
USA,2120,9019
USA,2120,9020
USA,2120,9021
USA,2120,9022
USA,2120,9023
USA,2120,9024
USA,2120,9025
USA,2120,9026
USA,2120,9027
Bosnia and Herzegovina,2120,9028
USA,2120,9029
USA,2120,9030
USA,2120,9031
USA,2120,9032
Germany,2120,9033
USA,2120,9034
England,2120,9035
USA,2120,9036
USA,2120,9037
USA,2120,9038
Serbia,2120,9039
Greece,2120,9040
USA,2120,9041
USA,2120,9042
Australia,2120,9043
USA,2120,9044
USA,2119,9045
Turkey,2119,9046
USA,2119,9047
USA,2119,9048
USA,2119,9049
USA,2119,9050
USA,2119,9051
USA,2119,9052
USA,2119,9053
Canada,2119,9054
USA,2119,9055
USA,2119,9056
USA,2119,9057
USA,2119,9058
USA,2119,9059
USA,2119,9060
Slovenia,2119,9061
USA,2119,9062
USA,2118,9063
Germany,2118,9064
Senegal,2118,9065
USA,2118,9066
Italy,2118,9067
Bosnia and Herzegovina,2118,9068
USA,2118,9069
USA,2118,9070
USA,2118,9071
France,2117,9072
USA,2117,9073
USA,2117,9074
Venezuela,2117,9075
USA,2117,9076
USA,2117,9077
USA,2117,9078
France,2117,9079
Mexico,2121,9080
USA,2121,9081
USA,2121,9082
Turkey,2121,9083
Senegal,2117,9084
USA,2121,9085
USA,2121,9086
USA,2121,9087
USA,2121,9088
USA,2121,9089
USA,2121,9090
France,2121,9091
USA,2121,9092
Iran,2121,9093
USA,2121,9094
USA,2121,9095
Senegal,2121,9096
USA,2121,9097
USA,2121,9098
USA,2121,9099
France,2121,9100
USA,2121,9101
USA,2121,9102
USA,2121,9103
USA,2121,9104
Bosnia and Herzegovina,2121,9105
USA,2121,9106
USA,2121,9107
USA,2121,9108
USA,2121,9109
USA,2121,9110
USA,2121,9111
Brazil,2121,9112
USA,2121,9113
USA,2121,9114
USA,2120,9115
USA,2120,9116
USA,2120,9117
Lithuania,2120,9118
USA,2120,9119
USA,2120,9120
USA,2120,9121
USA,2120,9122
France,2120,9123
USA,2120,9124
USA,2120,9125
Italy,2120,9126
USA,2120,9127
USA,2120,9128
USA,2120,9129
USA,2120,9130
USA,2120,9131
USA,2120,9132
USA,2119,9133
USA,2119,9134
USA,2119,9135
USA,2119,9136
USA,2119,9137
USA,2119,9138
USA,2119,9139
USA,2119,9140
USA,2119,9141
USA,2118,9142
USA,2118,9143
USA,2118,9144
USA,2118,9145
USA,2118,9146
USA,2118,9147
USA,2118,9148
USA,2118,9149
USA,2122,9150
USA,2122,9151
USA,2122,9152
USA,2122,9153
USA,2122,9154
USA,2122,9155
USA,2122,9156
USA,2122,9157
Nigeria,2122,9158
USA,2122,9159
USA,2122,9160
USA,2122,9161
USA,2122,9162
USA,2122,9163
USA,2122,9164
Germany,2122,9165
USA,2122,9166
Senegal,2122,9167
Dominican Republic,2122,9168
USA,2122,9169
USA,2122,9170
USA,2122,9171
USA,2122,9172
USA,2122,9173
USA,2122,9174
USA,2122,9175
Greece,2122,9176
USA,2122,9177
USA,2122,9178
USA,2122,9179
Macedonia,2122,9180
USA,2122,9181
USA,2122,9182
USA,2122,9183
USA,2122,9184
USA,2121,9185
USA,2121,9186
USA,2121,9187
USA,2121,9188
USA,2121,9189
USA,2121,9190
Puerto Rico,2121,9191
Greece,2121,9192
Kosovo,2121,9193
USA,2121,9194
Serbia,2121,9195
USA,2121,9196
USA,2121,9197
USA,2121,9198
Germany,2121,9199
USA,2121,9200
USA,2121,9201
USA,2121,9202
USA,2120,9203
USA,2120,9204
USA,2120,9205
USA,2120,9206
Slovakia,2120,9207
USA,2120,9208
Bosnia and Herzegovina,2120,9209
Sweden,2120,9210
USA,2120,9211
USA,2119,9212
USA,2119,9213
USA,2119,9214
USA,2119,9215
USA,2119,9216
USA,2119,9217
USA,2119,9218
USA,2119,9219
Turkey,2123,9220
USA,2123,9221
USA,2123,9222
Poland,2123,9223
USA,2123,9224
USA,2123,9225
USA,2123,9226
Serbia,2123,9227
USA,2123,9228
Croatia,2123,9229
USA,2123,9230
USA,2123,9231
Serbia,2123,9232
USA,2123,9233
USA,2123,9234
USA,2123,9235
USA,2123,9236
French Guiana,2123,9237
France,2123,9238
USA,2123,9239
USA,2123,9240
USA,2123,9241
USA,2123,9242
USA,2123,9243
USA,2123,9244
USA,2123,9245
USA,2123,9246
USA,2123,9247
USA,2123,9248
USA,2123,9249
USA,2123,9250
USA,2123,9251
USA,2123,9252
USA,2123,9253
USA,2123,9254
USA,2122,9255
USA,2122,9256
USA,2122,9257
Congo,2122,9258
USA,2122,9259
USA,2122,9260
USA,2122,9261
Canada,2122,9262
Senegal,2122,9263
USA,2122,9264
USA,2122,9265
Argentina,2122,9266
Greece,2122,9267
Serbia,2122,9268
Russia,2122,9269
USA,2122,9270
USA,2122,9271
Macedonia,2122,9272
USA,2121,9273
USA,2121,9274
USA,2121,9275
USA,2121,9276
USA,2121,9277
USA,2121,9278
USA,2121,9279
Brazil,2121,9280
USA,2121,9281
USA,2120,9282
USA,2120,9283
USA,2120,9284
USA,2120,9285
USA,2120,9286
Slovenia,2120,9287
USA,2120,9288
USA,2120,9289
USA,2124,9290
USA,2124,9291
Spain,2124,9292
Mexico,2124,9293
USA,2124,9294
USA,2124,9295
USA,2124,9296
USA,2124,9297
USA,2124,9298
USA,2124,9299
USA,2124,9300
USA,2124,9301
Slovenia,2124,9302
Egypt,2124,9303
USA,2124,9304
USA,2124,9305
Brazil,2124,9306
USA,2124,9307
USA,2124,9308
Spain,2124,9309
USA,2124,9310
USA,2124,9311
USA,2124,9312
Lithuania,2124,9313
USA,2124,9314
USA,2124,9315
USA,2124,9316
USA,2124,9317
USA,2124,9318
USA,2124,9319
USA,2124,9320
USA,2124,9321
USA,2124,9322
USA,2124,9323
USA,2124,9324
USA,2123,9325
USA,2123,9326
USA,2123,9327
USA,2123,9328
USA,2123,9329
USA,2123,9330
USA,2123,9331
USA,2123,9332
USA,2123,9333
USA,2123,9334
Argentina,2123,9335
USA,2123,9336
USA,2123,9337
USA,2123,9338
Austria,2123,9339
Norway,2123,9340
Turkey,2123,9341
USA,2123,9342
USA,2122,9343
USA,2122,9344
USA,2122,9345
USA,2122,9346
USA,2122,9347
USA,2122,9348
Puerto Rico,2122,9349
USA,2122,9350
USA,2122,9351
USA,2121,9352
Italy,2121,9353
USA,2121,9354
USA,2121,9355
USA,2121,9356
USA,2121,9357
USA,2121,9358
USA,2121,9359
USA,2125,9360
USA,2125,9361
USA,2125,9362
Poland,2125,9363
USA,2125,9364
USA,2125,9365
USA,2125,9366
USA,2125,9367
USA,2125,9368
USA,2125,9369
USA,2125,9370
USA,2125,9371
USA,2125,9372
USA,2125,9373
USA,2125,9374
USA,2125,9375
USA,2125,9376
France,2125,9377
USA,2125,9378
USA,2125,9379
USA,2125,9380
USA,2125,9381
Bulgaria,2125,9382
USA,2125,9383
USA,2125,9384
USA,2125,9385
USA,2125,9386
USA,2125,9387
USA,2125,9388
Greece,2125,9389
USA,2125,9390
USA,2125,9391
USA,2125,9392
USA,2125,9393
Spain,2125,9394
USA,2124,9395
France,2124,9396
USA,2124,9397
USA,2124,9398
USA,2124,9399
Spain,2124,9400
USA,2124,9401
Congo,2124,9402
USA,2124,9403
USA,2124,9404
Slovenia,2124,9405
USA,2124,9406
USA,2124,9407
USA,2124,9408
USA,2124,9409
USA,2124,9410
USA,2124,9411
USA,2124,9412
USA,2123,9413
USA,2123,9414
USA,2123,9415
USA,2123,9416
USA,2123,9417
Croatia,2123,9418
USA,2123,9419
USA,2123,9420
Canada,2123,9421
USA,2122,9422
New Zealand,2122,9423
USA,2122,9424
USA,2122,9425
USA,2122,9426
USA,2122,9427
USA,2122,9428
USA,2122,9429
USA,2126,9430
USA,2126,9431
Georgia,2126,9432
Serbia,2126,9433
Iceland,2126,9434
USA,2126,9435
USA,2126,9436
USA,2126,9437
USA,2126,9438
USA,2126,9439
USA,2126,9440
USA,2126,9441
USA,2126,9442
USA,2126,9443
USA,2126,9444
USA,2126,9445
USA,2126,9446
Czech Republic,2126,9447
Chad,2126,9448
USA,2126,9449
USA,2126,9450
USA,2126,9451
USA,2126,9452
USA,2126,9453
USA,2126,9454
Germany,2126,9455
USA,2126,9456
USA,2126,9457
USA,2126,9458
USA,2126,9459
USA,2126,9460
Nigeria,2126,9461
USA,2126,9462
USA,2126,9463
USA,2126,9464
USA,2125,9465
Canada,2125,9466
USA,2125,9467
USA,2125,9468
Croatia,2125,9469
USA,2125,9470
Nigeria,2125,9471
USA,2125,9472
USA,2125,9473
USA,2125,9474
USA,2125,9475
Croatia,2125,9476
USA,2125,9477
Canada,2125,9478
USA,2125,9479
USA,2125,9480
USA,2125,9481
USA,2125,9482
France,2124,9483
USA,2124,9484
USA,2124,9485
USA,2124,9486
USA,2124,9487
France,2124,9488
USA,2124,9489
Canada,2124,9490
Puerto Rico,2124,9491
USA,2123,9492
USA,2123,9493
USA,2123,9494
Germany,2123,9495
USA,2123,9496
USA,2123,9497
USA,2123,9498
Nigeria,2123,9499
Lithuania,2127,9500
USA,2127,9501
USA,2127,9502
USA,2127,9503
Greece,2127,9504
USA,2127,9505
USA,2127,9506
Brazil,2127,9507
USA,2127,9508
USA,2127,9509
USA,2127,9510
USA,2127,9511
USA,2127,9512
USA,2127,9513
USA,2127,9514
USA,2127,9515
USA,2127,9516
France,2127,9517
Italy,2127,9518
USA,2127,9519
USA,2127,9520
Congo,2127,9521
Sweden,2127,9522
USA,2127,9523
USA,2127,9524
Kosovo,2127,9525
Serbia,2127,9526
USA,2127,9527
USA,2127,9528
USA,2127,9529
USA,2127,9530
USA,2127,9531
USA,2127,9532
USA,2127,9533
USA,2127,9534
USA,2126,9535
USA,2126,9536
New Zealand,2126,9537
USA,2126,9538
Spain,2126,9539
USA,2126,9540
Canada,2126,9541
USA,2126,9542
Senegal,2126,9543
Netherlands,2126,9544
USA,2126,9545
USA,2126,9546
USA,2126,9547
USA,2126,9548
England,2126,9549
USA,2126,9550
USA,2126,9551
USA,2126,9552
USA,2125,9553
Canada,2125,9554
USA,2125,9555
USA,2125,9556
USA,2125,9557
USA,2125,9558
USA,2125,9559
USA,2125,9560
USA,2125,9561
USA,2124,9562
USA,2124,9563
USA,2124,9564
USA,2124,9565
Israel,2124,9566
USA,2124,9567
USA,2124,9568
USA,2124,9569
USA,2128,9570
USA,2128,9571
USA,2128,9572
USA,2128,9573
USA,2128,9574
USA,2128,9575
USA,2128,9576
Russia,2128,9577
USA,2128,9578
USA,2128,9579
USA,2128,9580
USA,2128,9581
USA,2128,9582
USA,2128,9583
Senegal,2128,9584
Australia,2128,9585
USA,2128,9586
USA,2128,9587
USA,2128,9588
Serbia,2128,9589
USA,2128,9590
USA,2128,9591
Germany,2128,9592
USA,2128,9593
USA,2128,9594
USA,2128,9595
USA,2128,9596
USA,2128,9597
Nigeria,2128,9598
Montenegro,2128,9599
USA,2128,9600
USA,2128,9601
USA,2128,9602
USA,2128,9603
USA,2128,9604
USA,2127,9605
USA,2127,9606
USA,2127,9607
USA,2127,9608
USA,2127,9609
USA,2127,9610
USA,2127,9611
USA,2127,9612
USA,2127,9613
USA,2127,9614
USA,2127,9615
USA,2127,9616
USA,2127,9617
USA,2127,9618
USA,2127,9619
USA,2127,9620
USA,2127,9621
USA,2127,9622
USA,2126,9623
Canada,2126,9624
USA,2126,9625
USA,2126,9626
USA,2126,9627
USA,2126,9628
USA,2126,9629
USA,2126,9630
USA,2126,9631
USA,2125,9632
USA,2125,9633
USA,2125,9634
USA,2125,9635
USA,2125,9636
USA,2125,9637
USA,2125,9638
USA,2125,9639
USA,2129,9640
USA,2129,9641
USA,2129,9642
USA,2129,9643
Canada,2129,9644
USA,2129,9645
USA,2129,9646
France,2129,9647
USA,2129,9648
USA,2129,9649
USA,2129,9650
USA,2129,9651
USA,2129,9652
USA,2129,9653
USA,2129,9654
USA,2129,9655
USA,2129,9656
USA,2129,9657
USA,2129,9658
USA,2129,9659
USA,2129,9660
USA,2129,9661
USA,2129,9662
USA,2129,9663
USA,2129,9664
USA,2129,9665
USA,2129,9666
USA,2129,9667
USA,2129,9668
USA,2129,9669
USA,2129,9670
USA,2129,9671
USA,2129,9672
USA,2129,9673
USA,2129,9674
Canada,2128,9675
USA,2128,9676
USA,2128,9677
Serbia,2128,9678
USA,2128,9679
USA,2128,9680
USA,2128,9681
USA,2128,9682
USA,2128,9683
USA,2128,9684
USA,2128,9685
USA,2128,9686
USA,2128,9687
Latvia,2128,9688
USA,2128,9689
USA,2128,9690
USA,2128,9691
USA,2128,9692
Serbia,2127,9693
Lithuania,2127,9694
USA,2127,9695
Canada,2127,9696
USA,2127,9697
USA,2127,9698
USA,2127,9699
USA,2127,9700
USA,2127,9701
USA,2126,9702
USA,2126,9703
USA,2126,9704
USA,2126,9705
USA,2126,9706
USA,2126,9707
Jamaica,2126,9708
Italy,2126,9709
USA,2130,9710
USA,2130,9711
USA,2130,9712
USA,2130,9713
USA,2130,9714
USA,2130,9715
Switzerland,2130,9716
USA,2130,9717
USA,2130,9718
Serbia,2130,9719
USA,2130,9720
USA,2130,9721
USA,2130,9722
USA,2130,9723
USA,2130,9724
USA,2130,9725
USA,2130,9726
USA,2130,9727
USA,2130,9728
USA,2130,9729
USA,2130,9730
USA,2130,9731
Portugal,2130,9732
USA,2130,9733
USA,2130,9734
USA,2128,9735
USA,2130,9736
USA,2130,9737
USA,2130,9738
USA,2130,9739
Denmark,2130,9740
USA,2130,9741
Croatia,2130,9742
USA,2130,9743
USA,2130,9744
Macedonia,2129,9745
USA,2129,9746
USA,2129,9747
Spain,2129,9748
USA,2129,9749
USA,2129,9750
USA,2129,9751
Poland,2129,9752
Canada,2129,9753
USA,2129,9754
USA,2129,9755
USA,2129,9756
Serbia,2129,9757
USA,2129,9758
USA,2129,9759
USA,2129,9760
USA,2129,9761
USA,2129,9762
USA,2128,9763
USA,2128,9764
USA,2128,9765
USA,2128,9766
USA,2128,9767
USA,2128,9768
USA,2128,9769
Slovenia,2128,9770
USA,2128,9771
USA,2127,9772
USA,2127,9773
USA,2127,9774
USA,2127,9775
USA,2127,9776
USA,2127,9777
USA,2127,9778
USA,2127,9779
USA,2131,9780
USA,2131,9781
USA,2131,9782
USA,2131,9783
USA,2131,9784
USA,2131,9785
USA,2131,9786
Senegal,2131,9787
USA,2131,9788
USA,2131,9789
USA,2131,9790
USA,2131,9791
USA,2131,9792
USA,2131,9793
USA,2131,9794
USA,2131,9795
USA,2131,9796
USA,2131,9797
USA,2131,9798
USA,2131,9799
Bosnia and Herzegovina,2131,9800
USA,2131,9801
USA,2131,9802
USA,2131,9803
USA,2131,9804
Croatia,2131,9805
USA,2131,9806
USA,2131,9807
Mexico,2131,9808
USA,2131,9809
USA,2131,9810
Greece,2131,9811
USA,2131,9812
USA,2131,9813
USA,2131,9814
USA,2130,9815
USA,2130,9816
USA,2130,9817
USA,2130,9818
Montenegro,2130,9819
USA,2130,9820
USA,2130,9821
USA,2130,9822
USA,2130,9823
Spain,2130,9824
USA,2130,9825
USA,2130,9826
USA,2130,9827
Canada,2130,9828
USA,2130,9829
USA,2130,9830
USA,2130,9831
USA,2130,9832
USA,2129,9833
USA,2129,9834
Bosnia and Herzegovina,2129,9835
USA,2129,9836
Kosovo,2129,9837
USA,2129,9838
USA,2129,9839
USA,2129,9840
USA,2129,9841
USA,2128,9842
USA,2128,9843
Russia,2128,9844
USA,2128,9845
USA,2128,9846
USA,2128,9847
USA,2128,9848
USA,2128,9849
USA,2132,9850
USA,2132,9851
USA,2132,9852
USA,2132,9853
USA,2132,9854
USA,2132,9855
Spain,2132,9856
Canada,2132,9857
South Sudan,2132,9858
Turkey,2132,9859
USA,2132,9860
USA,2132,9861
USA,2132,9862
USA,2132,9863
USA,2132,9864
USA,2132,9865
USA,2132,9866
USA,2132,9867
USA,2132,9868
USA,2132,9869
USA,2132,9870
USA,2132,9871
USA,2132,9872
USA,2132,9873
USA,2132,9874
USA,2132,9875
Turkey,2132,9876
USA,2132,9877
USA,2132,9878
USA,2132,9879
USA,2132,9880
USA,2132,9881
USA,2132,9882
USA,2132,9883
USA,2132,9884
USA,2131,9885
USA,2131,9886
USA,2131,9887
Serbia,2131,9888
Haiti,2131,9889
USA,2131,9890
France,2131,9891
USA,2131,9892
USA,2131,9893
England,2131,9894
USA,2131,9895
USA,2131,9896
USA,2131,9897
USA,2131,9898
USA,2131,9899
Croatia,2131,9900
USA,2131,9901
USA,2131,9902
USA,2130,9903
USA,2130,9904
USA,2130,9905
USA,2130,9906
USA,2130,9907
USA,2130,9908
USA,2130,9909
USA,2130,9910
USA,2130,9911
USA,2129,9912
USA,2129,9913
USA,2129,9914
USA,2129,9915
USA,2129,9916
Serbia,2129,9917
USA,2129,9918
USA,2129,9919
USA,2133,9920
USA,2133,9921
USA,2133,9922
USA,2133,9923
USA,2133,9924
Lithuania,2133,9925
USA,2133,9926
USA,2133,9927
USA,2133,9928
USA,2133,9929
Canada,2133,9930
USA,2133,9931
USA,2133,9932
Croatia,2133,9933
USA,2133,9934
USA,2133,9935
USA,2133,9936
USA,2133,9937
USA,2133,9938
USA,2133,9939
USA,2133,9940
USA,2133,9941
USA,2133,9942
USA,2133,9943
Cape Verde,2133,9944
Poland,2133,9945
USA,2133,9946
USA,2133,9947
USA,2133,9948
Croatia,2133,9949
USA,2133,9950
Argentina,2133,9951
Slovenia,2133,9952
USA,2133,9953
USA,2133,9954
USA,2132,9955
USA,2132,9956
USA,2132,9957
USA,2132,9958
USA,2132,9959
USA,2132,9960
USA,2132,9961
USA,2132,9962
USA,2132,9963
Montenegro,2132,9964
Slovenia,2132,9965
USA,2132,9966
USA,2132,9967
USA,2132,9968
USA,2132,9969
USA,2132,9970
USA,2132,9971
USA,2132,9972
USA,2131,9973
USA,2131,9974
USA,2131,9975
Senegal,2131,9976
Ukraine,2131,9977
USA,2131,9978
USA,2131,9979
USA,2131,9980
USA,2131,9981
USA,2130,9982
USA,2130,9983
USA,2130,9984
USA,2130,9985
USA,2130,9986
USA,2130,9987
USA,2130,9988
USA,2130,9989
USA,2134,9990
USA,2134,9991
USA,2134,9992
USA,2134,9993
USA,2134,9994
USA,2134,9995
USA,2134,9996
USA,2134,9997
USA,2134,9998
USA,2134,9999
USA,2134,10000
Latvia,2134,10001
USA,2134,10002
France,2134,10003
USA,2134,10004
USA,2134,10005
USA,2134,10006
USA,2134,10007
USA,2134,10008
USA,2134,10009
Poland,2134,10010
Panama,2134,10011
USA,2134,10012
USA,2134,10013
USA,2134,10014
USA,2134,10015
USA,2134,10016
USA,2134,10017
USA,2134,10018
USA,2134,10019
USA,2134,10020
USA,2134,10021
USA,2134,10022
Lithuania,2134,10023
USA,2134,10024
USA,2133,10025
USA,2133,10026
USA,2133,10027
USA,2133,10028
USA,2133,10029
USA,2133,10030
USA,2133,10031
USA,2133,10032
USA,2133,10033
Croatia,2133,10034
USA,2133,10035
USA,2133,10036
USA,2133,10037
USA,2133,10038
USA,2133,10039
USA,2133,10040
Australia,2133,10041
USA,2133,10042
USA,2132,10043
USA,2132,10044
USA,2132,10045
USA,2132,10046
Greece,2132,10047
Spain,2132,10048
USA,2132,10049
USA,2132,10050
USA,2132,10051
USA,2131,10052
USA,2131,10053
USA,2131,10054
USA,2131,10055
USA,2131,10056
USA,2131,10057
USA,2131,10058
USA,2131,10059
USA,2135,10060
USA,2135,10061
USA,2135,10062
USA,2135,10063
USA,2135,10064
USA,2135,10065
USA,2135,10066
USA,2135,10067
USA,2135,10068
USA,2135,10069
USA,2135,10070
USA,2135,10071
USA,2135,10072
USA,2135,10073
USA,2135,10074
USA,2135,10075
USA,2135,10076
Spain,2135,10077
USA,2135,10078
USA,2135,10079
USA,2135,10080
USA,2135,10081
USA,2135,10082
USA,2135,10083
USA,2135,10084
Canada,2135,10085
USA,2135,10086
USA,2135,10087
USA,2135,10088
USA,2135,10089
USA,2135,10090
USA,2135,10091
USA,2135,10092
USA,2135,10093
USA,2135,10094
USA,2134,10095
USA,2134,10096
Estonia,2134,10097
USA,2134,10098
USA,2134,10099
France,2134,10100
USA,2134,10101
USA,2134,10102
USA,2134,10103
USA,2134,10104
USA,2134,10105
China,2134,10106
USA,2134,10107
USA,2134,10108
USA,2134,10109
Croatia,2134,10110
USA,2134,10111
USA,2134,10112
Italy,2133,10113
USA,2133,10114
Germany,2133,10115
USA,2133,10116
Canada,2133,10117
USA,2133,10118
